goal,pledged,state,country,currency,deadline,launched_at,staff_pick,backers_count,spotlight,percent_funded,Average_Donation,Category_and_Sub_Category,Category,Sub_Category,Data_Created_Conversion,Data_Ended_Conversion
2000,2555,successful,GB,GBP,1435185252,1432593252,FALSE,66,TRUE,127.75,38.71212121,theater/plays,theater,plays,42149.73208,42179.73208
3000,3636,successful,US,USD,1429286400,1427221560,FALSE,29,TRUE,121.2,125.3793103,theater/plays,theater,plays,42087.55972,42111.45833
5000,5635,successful,GB,GBP,1400965200,1398352531,FALSE,72,TRUE,112.7,78.26388889,theater/plays,theater,plays,41753.42744,41783.66667
1000,1275,successful,US,USD,1460574924,1457982924,FALSE,27,TRUE,127.5,47.22222222,theater/plays,theater,plays,42443.59403,42473.59403
500,791,successful,US,USD,1431928784,1430114384,FALSE,10,TRUE,158.2,79.1,theater/plays,theater,plays,42121.04148,42142.04148
3800,4000.22,successful,US,USD,1445818397,1442794397,FALSE,35,TRUE,105.2689474,114.292,theater/plays,theater,plays,42267.80089,42302.80089
1500,1500,successful,US,USD,1408252260,1406580436,FALSE,29,TRUE,100,51.72413793,theater/plays,theater,plays,41848.65782,41868.00764
400,400,successful,US,USD,1480140000,1479186575,FALSE,13,TRUE,100,30.76923077,theater/plays,theater,plays,42689.00666,42700.04167
5000,5343,successful,CA,CAD,1414862280,1412360309,FALSE,72,TRUE,106.86,74.20833333,theater/plays,theater,plays,41915.5545,41944.5125
3000,3732,successful,US,USD,1473625166,1470169166,FALSE,78,TRUE,124.4,47.84615385,theater/plays,theater,plays,42584.6385,42624.6385
1551,1686,successful,US,USD,1464904800,1463852904,FALSE,49,TRUE,108.7040619,34.40816327,theater/plays,theater,plays,42511.53361,42523.70833
1650,1690,successful,CA,CAD,1464471840,1459309704,FALSE,42,TRUE,102.4242424,40.23809524,theater/plays,theater,plays,42458.95028,42518.69722
2000,2110,successful,US,USD,1435733940,1431046325,FALSE,35,TRUE,105.5,60.28571429,theater/plays,theater,plays,42131.82784,42186.08264
1000,1063,successful,US,USD,1457326740,1455919438,FALSE,42,TRUE,106.3,25.30952381,theater/plays,theater,plays,42419.71109,42435.99931
1500,1510,successful,GB,GBP,1441995595,1439835595,FALSE,42,TRUE,100.6666667,35.95238095,theater/plays,theater,plays,42233.5555,42258.5555
4000,4216,successful,US,USD,1458100740,1456862924,FALSE,31,TRUE,105.4,136,theater/plays,theater,plays,42430.63106,42444.95764
2500,2689,successful,GB,GBP,1469359728,1466767728,FALSE,38,TRUE,107.56,70.76315789,theater/plays,theater,plays,42545.27,42575.27
1000,1000,successful,US,USD,1447959491,1445363891,FALSE,8,TRUE,100,125,theater/plays,theater,plays,42297.54041,42327.58207
2500,2594,successful,US,USD,1399953600,1398983245,FALSE,39,TRUE,103.76,66.51282051,theater/plays,theater,plays,41760.72737,41771.95833
3000,3045,successful,US,USD,1408815440,1404927440,FALSE,29,TRUE,101.5,105,theater/plays,theater,plays,41829.52593,41874.52593
10000,10440,successful,US,USD,1464732537,1462140537,FALSE,72,TRUE,104.4,145,theater/plays,theater,plays,42491.71455,42521.71455
100,180,successful,GB,GBP,1462914000,1460914253,FALSE,15,TRUE,180,12,theater/plays,theater,plays,42477.52145,42500.66667
3000,3190,successful,US,USD,1416545700,1415392666,FALSE,33,TRUE,106.3333333,96.66666667,theater/plays,theater,plays,41950.65123,41963.99653
900,905,successful,US,USD,1404312846,1402584846,FALSE,15,TRUE,100.5555556,60.33333333,theater/plays,theater,plays,41802.41257,41822.41257
1500,1518,successful,GB,GBP,1415385000,1413406695,FALSE,19,TRUE,101.2,79.89473684,theater/plays,theater,plays,41927.66545,41950.5625
1000,1000,successful,GB,GBP,1429789992,1424609592,FALSE,17,TRUE,100,58.82352941,theater/plays,theater,plays,42057.32861,42117.28694
2800,3315,successful,US,USD,1401857940,1400725112,FALSE,44,TRUE,118.3928571,75.34090909,theater/plays,theater,plays,41780.88787,41793.99931
500,550,successful,US,USD,1422853140,1421439552,FALSE,10,TRUE,110,55,theater/plays,theater,plays,42020.63833,42036.99931
3000,3080,successful,US,USD,1433097171,1430505171,FALSE,46,TRUE,102.6666667,66.95652174,theater/plays,theater,plays,42125.56448,42155.56448
2500,2500,successful,US,USD,1410145200,1407197670,FALSE,11,TRUE,100,227.2727273,theater/plays,theater,plays,41855.80174,41889.91667
4000,4000,successful,GB,GBP,1404471600,1401910634,FALSE,13,TRUE,100,307.6923077,theater/plays,theater,plays,41794.60919,41824.25
1500,1650.69,successful,US,USD,1412259660,1410461299,FALSE,33,TRUE,110.046,50.02090909,theater/plays,theater,plays,41893.57522,41914.38958
2000,2027,successful,GB,GBP,1425478950,1422886950,FALSE,28,TRUE,101.35,72.39285714,theater/plays,theater,plays,42037.39063,42067.39063
2000,2015,successful,GB,GBP,1441547220,1439322412,FALSE,21,TRUE,100.75,95.95238095,theater/plays,theater,plays,42227.61588,42253.36597
350,593,successful,US,USD,1411980020,1409388020,FALSE,13,TRUE,169.4285714,45.61538462,theater/plays,theater,plays,41881.15301,41911.15301
1395,1395,successful,GB,GBP,1442311560,1439924246,FALSE,34,TRUE,100,41.02941176,theater/plays,theater,plays,42234.58155,42262.2125
4000,4546,successful,GB,GBP,1474844400,1469871148,FALSE,80,TRUE,113.65,56.825,theater/plays,theater,plays,42581.18921,42638.75
10000,10156,successful,US,USD,1410580800,1409336373,FALSE,74,TRUE,101.56,137.2432432,theater/plays,theater,plays,41880.55524,41894.95833
500,530,successful,US,USD,1439136000,1438188106,FALSE,7,TRUE,106,75.71428571,theater/plays,theater,plays,42214.48734,42225.45833
3300,3366,successful,US,USD,1461823140,1459411371,FALSE,34,TRUE,102,99,theater/plays,theater,plays,42460.12698,42488.04097
6000,7015,successful,US,USD,1436587140,1434069205,FALSE,86,TRUE,116.9166667,81.56976744,theater/plays,theater,plays,42166.81487,42195.95764
1650,1669,successful,GB,GBP,1484740918,1483012918,FALSE,37,TRUE,101.1515152,45.10810811,theater/plays,theater,plays,42733.29303,42753.29303
500,660,successful,US,USD,1436749200,1434997018,FALSE,18,TRUE,132,36.66666667,theater/plays,theater,plays,42177.55345,42197.83333
2750,2750,successful,GB,GBP,1460318400,1457881057,FALSE,22,TRUE,100,125,theater/plays,theater,plays,42442.41501,42470.625
1000,1280,successful,US,USD,1467301334,1464709334,FALSE,26,TRUE,128,49.23076923,theater/plays,theater,plays,42521.446,42551.446
960,1142,successful,US,USD,1411012740,1409667827,FALSE,27,TRUE,118.9583333,42.2962963,theater/plays,theater,plays,41884.39152,41899.95764
500,631,successful,US,USD,1447269367,1444673767,FALSE,8,TRUE,126.2,78.875,theater/plays,theater,plays,42289.55286,42319.59453
5000,7810,successful,US,USD,1443711623,1440687623,FALSE,204,TRUE,156.2,38.28431373,theater/plays,theater,plays,42243.41693,42278.41693
2000,2063,successful,GB,GBP,1443808800,1441120910,FALSE,46,TRUE,103.15,44.84782609,theater/plays,theater,plays,42248.43183,42279.54167
150,230,successful,GB,GBP,1450612740,1448040425,FALSE,17,TRUE,153.3333333,13.52941176,theater/plays,theater,plays,42328.51881,42358.29097
675,1218,successful,CA,CAD,1416211140,1413016216,FALSE,28,TRUE,180.4444444,43.5,theater/plays,theater,plays,41923.14602,41960.12431
2000,2569,successful,GB,GBP,1471428340,1469009140,FALSE,83,TRUE,128.45,30.95180723,theater/plays,theater,plays,42571.21227,42599.21227
600,718,successful,US,USD,1473358122,1471543722,FALSE,13,TRUE,119.6666667,55.23076923,theater/plays,theater,plays,42600.54771,42621.54771
300,369,successful,GB,GBP,1466899491,1464307491,FALSE,8,TRUE,123,46.125,theater/plays,theater,plays,42516.79503,42546.79503
1200,1260,successful,GB,GBP,1441042275,1438882275,FALSE,32,TRUE,105,39.375,theater/plays,theater,plays,42222.5217,42247.5217
5500,5623,successful,US,USD,1410099822,1404915822,FALSE,85,TRUE,102.2363636,66.15294118,theater/plays,theater,plays,41829.39146,41889.39146
1500,1570,successful,DE,EUR,1435255659,1432663659,FALSE,29,TRUE,104.6666667,54.13793103,theater/plays,theater,plays,42150.54698,42180.54698
2500,2500,successful,US,USD,1425758257,1423166257,FALSE,24,TRUE,100,104.1666667,theater/plays,theater,plays,42040.62334,42070.62334
250,251,successful,US,USD,1428780159,1426188159,FALSE,8,TRUE,100.4,31.375,theater/plays,theater,plays,42075.59906,42105.59906
1100,1125,successful,US,USD,1427860740,1426002684,FALSE,19,TRUE,102.2727273,59.21052632,theater/plays,theater,plays,42073.45236,42094.95764
35000,40043.25,successful,US,USD,1463198340,1461117201,FALSE,336,TRUE,114.4092857,119.1763393,theater/plays,theater,plays,42479.87038,42503.95764
2100,2140,successful,US,USD,1457139600,1455230214,FALSE,13,TRUE,101.9047619,164.6153846,theater/plays,theater,plays,42411.73396,42433.83333
1000,1020,successful,GB,GBP,1441358873,1438939673,FALSE,42,TRUE,102,24.28571429,theater/plays,theater,plays,42223.18603,42251.18603
2500,2620,successful,GB,GBP,1462224398,1459632398,FALSE,64,TRUE,104.8,40.9375,theater/plays,theater,plays,42462.68516,42492.68516
1500,1527.5,successful,US,USD,1400796420,1398342170,FALSE,25,TRUE,101.8333333,61.1,theater/plays,theater,plays,41753.30752,41781.71319
773,773,successful,GB,GBP,1403964324,1401372324,FALSE,20,TRUE,100,38.65,theater/plays,theater,plays,41788.37875,41818.37875
5500,5845,successful,US,USD,1439337600,1436575280,FALSE,104,TRUE,106.2727273,56.20192308,theater/plays,theater,plays,42195.82037,42227.79167
5000,5671.11,successful,US,USD,1423674000,1421025159,FALSE,53,TRUE,113.4222,107.0020755,theater/plays,theater,plays,42015.84212,42046.5
2400,2400,successful,IT,EUR,1479382594,1476786994,FALSE,14,TRUE,100,171.4285714,theater/plays,theater,plays,42661.23373,42691.27539
2200,2210,successful,GB,GBP,1408289724,1403105724,FALSE,20,TRUE,100.4545455,110.5,theater/plays,theater,plays,41808.44125,41868.44125
100000,100036,successful,US,USD,1399271911,1396334311,FALSE,558,TRUE,100.036,179.2759857,theater/plays,theater,plays,41730.06841,41764.06841
350,504,successful,GB,GBP,1435352400,1431718575,FALSE,22,TRUE,144,22.90909091,theater/plays,theater,plays,42139.60851,42181.66667
1000,1035,successful,AU,AUD,1438333080,1436408308,FALSE,24,TRUE,103.5,43.125,theater/plays,theater,plays,42193.88782,42216.16528
3200,3470,successful,CA,CAD,1432694700,1429651266,FALSE,74,TRUE,108.4375,46.89189189,theater/plays,theater,plays,42115.68132,42150.90625
2500,2560,successful,US,USD,1438799760,1437236378,FALSE,54,TRUE,102.4,47.40740741,theater/plays,theater,plays,42203.47197,42221.56667
315,469,successful,GB,GBP,1457906400,1457115427,FALSE,31,TRUE,148.8888889,15.12903226,theater/plays,theater,plays,42433.55355,42442.70833
500,527.45,successful,GB,GBP,1470078000,1467648456,FALSE,25,TRUE,105.49,21.098,theater/plays,theater,plays,42555.46361,42583.58333
1000,1005,successful,GB,GBP,1444060800,1440082649,FALSE,17,TRUE,100.5,59.11764706,theater/plays,theater,plays,42236.41492,42282.45833
900,1175,successful,US,USD,1420048208,1417456208,FALSE,12,TRUE,130.5555556,97.91666667,theater/plays,theater,plays,41974.53481,42004.53481
2000,2095,successful,GB,GBP,1422015083,1419423083,FALSE,38,TRUE,104.75,55.13157895,theater/plays,theater,plays,41997.29957,42027.29957
1000,1088,successful,GB,GBP,1433964444,1431372444,FALSE,41,TRUE,108.8,26.53658537,theater/plays,theater,plays,42135.60236,42165.60236
1000,1110,successful,US,USD,1410975994,1408383994,FALSE,19,TRUE,111,58.42105263,theater/plays,theater,plays,41869.53234,41899.53234
5000,5024,successful,US,USD,1420734696,1418142696,FALSE,41,TRUE,100.48,122.5365854,theater/plays,theater,plays,41982.48028,42012.48028
2000,2287,successful,US,USD,1420009200,1417593483,FALSE,26,TRUE,114.35,87.96153846,theater/plays,theater,plays,41976.12365,42004.08333
1500,1831,successful,GB,GBP,1414701413,1412109413,FALSE,25,TRUE,122.0666667,73.24,theater/plays,theater,plays,41912.65061,41942.65061
500,500,successful,GB,GBP,1434894082,1432302082,FALSE,9,TRUE,100,55.55555556,theater/plays,theater,plays,42146.36206,42176.36206
3000,3084,successful,GB,GBP,1415440846,1412845246,FALSE,78,TRUE,102.8,39.53846154,theater/plays,theater,plays,41921.1672,41951.20887
5800,6155,successful,US,USD,1415921848,1413326248,FALSE,45,TRUE,106.1206897,136.7777778,theater/plays,theater,plays,41926.73435,41956.77602
10000,10133,successful,US,USD,1470887940,1468176527,FALSE,102,TRUE,101.33,99.34313725,theater/plays,theater,plays,42561.57554,42592.95764
100,100,successful,US,USD,1480947054,1475759454,FALSE,5,TRUE,100,20,theater/plays,theater,plays,42649.3409,42709.38257
600,780,successful,US,USD,1430029680,1427741583,FALSE,27,TRUE,130,28.88888889,theater/plays,theater,plays,42093.57851,42120.06111
1500,1500.2,successful,GB,GBP,1462037777,1459445777,FALSE,37,TRUE,100.0133333,40.54594595,theater/plays,theater,plays,42460.5252,42490.5252
500,500,successful,GB,GBP,1459444656,1456856256,FALSE,14,TRUE,100,35.71428571,theater/plays,theater,plays,42430.55389,42460.51222
900,1025,successful,US,USD,1425185940,1421900022,FALSE,27,TRUE,113.8888889,37.96296296,theater/plays,theater,plays,42025.96785,42063.99931
1500,1500,successful,GB,GBP,1406719110,1405509510,FALSE,45,TRUE,100,33.33333333,theater/plays,theater,plays,41836.26285,41850.26285
1000,2870,successful,US,USD,1459822682,1458613082,FALSE,49,TRUE,287,58.57142857,theater/plays,theater,plays,42450.88752,42464.88752
3000,3255,successful,US,USD,1460970805,1455790405,FALSE,24,TRUE,108.5,135.625,theater/plays,theater,plays,42418.21765,42478.17598
3000,3465,successful,GB,GBP,1436772944,1434180944,FALSE,112,TRUE,115.5,30.9375,theater/plays,theater,plays,42168.10815,42198.10815
3400,4050,successful,US,USD,1419181890,1416589890,FALSE,23,TRUE,119.1176471,176.0869565,theater/plays,theater,plays,41964.50799,41994.50799
7500,8207,successful,US,USD,1474649070,1469465070,FALSE,54,TRUE,109.4266667,151.9814815,theater/plays,theater,plays,42576.48924,42636.48924
500,633,successful,GB,GBP,1467054000,1463144254,FALSE,28,TRUE,126.6,22.60714286,theater/plays,theater,plays,42503.33164,42548.58333
200,201,successful,GB,GBP,1430348400,1428436410,FALSE,11,TRUE,100.5,18.27272727,theater/plays,theater,plays,42101.62049,42123.75
4000,5100,successful,US,USD,1432654347,1430494347,FALSE,62,TRUE,127.5,82.25806452,theater/plays,theater,plays,42125.4392,42150.4392
5000,5003,successful,GB,GBP,1413792034,1411200034,FALSE,73,TRUE,100.06,68.53424658,theater/plays,theater,plays,41902.12539,41932.12539
700,1225,successful,US,USD,1422075540,1419979544,FALSE,18,TRUE,175,68.05555556,theater/plays,theater,plays,42003.74009,42027.99931
2000,2545,successful,US,USD,1423630740,1418673307,FALSE,35,TRUE,127.25,72.71428571,theater/plays,theater,plays,41988.62161,42045.99931
3000,3319,successful,US,USD,1420489560,1417469639,FALSE,43,TRUE,110.6333333,77.18604651,theater/plays,theater,plays,41974.69027,42009.64306
1600,2015,successful,US,USD,1472952982,1470792982,FALSE,36,TRUE,125.9375,55.97222222,theater/plays,theater,plays,42591.85859,42616.85859
2600,3081,successful,US,USD,1426229940,1423959123,FALSE,62,TRUE,118.5,49.69354839,theater/plays,theater,plays,42049.80003,42076.08264
1100,1185,successful,CA,CAD,1409072982,1407258582,FALSE,15,TRUE,107.7272727,79,theater/plays,theater,plays,41856.50674,41877.50674
2500,2565,successful,US,USD,1456984740,1455717790,FALSE,33,TRUE,102.6,77.72727273,theater/plays,theater,plays,42417.3772,42432.04097
1000,1101,successful,US,USD,1409720340,1408129822,FALSE,27,TRUE,110.1,40.77777778,theater/plays,theater,plays,41866.59053,41884.99931
500,1010,successful,US,USD,1440892800,1438715077,FALSE,17,TRUE,202,59.41176471,theater/plays,theater,plays,42220.58654,42245.79167
10,13,successful,US,USD,1476390164,1473970964,FALSE,4,TRUE,130,3.25,theater/plays,theater,plays,42628.64079,42656.64079
2000,2087,successful,GB,GBP,1421452682,1418860682,FALSE,53,TRUE,104.35,39.37735849,theater/plays,theater,plays,41990.7903,42020.7903
4000,4002,successful,US,USD,1463520479,1458336479,FALSE,49,TRUE,100.05,81.67346939,theater/plays,theater,plays,42447.6861,42507.6861
1500,2560,successful,US,USD,1446759880,1444164280,FALSE,57,TRUE,170.6666667,44.9122807,theater/plays,theater,plays,42283.65602,42313.69769
3000,3385,successful,US,USD,1461913140,1461370956,FALSE,69,TRUE,112.8333333,49.05797101,theater/plays,theater,plays,42482.80736,42489.08264
250,460,successful,GB,GBP,1455390126,1452798126,FALSE,15,TRUE,184,30.66666667,theater/plays,theater,plays,42383.58479,42413.58479
3000,3908,successful,GB,GBP,1471185057,1468593057,FALSE,64,TRUE,130.2666667,61.0625,theater/plays,theater,plays,42566.39649,42596.39649
550,580,successful,GB,GBP,1450137600,1448924882,FALSE,20,TRUE,105.4545455,29,theater/plays,theater,plays,42338.75558,42352.79167
800,800,successful,GB,GBP,1466172000,1463418090,FALSE,27,TRUE,100,29.62962963,theater/plays,theater,plays,42506.50104,42538.375
1960,3005,successful,GB,GBP,1459378085,1456789685,FALSE,21,TRUE,153.3163265,143.0952381,theater/plays,theater,plays,42429.78339,42459.74172
1000,1623,successful,GB,GBP,1439806936,1437214936,FALSE,31,TRUE,162.3,52.35483871,theater/plays,theater,plays,42203.2238,42233.2238
2500,3400,successful,GB,GBP,1428483201,1425891201,FALSE,51,TRUE,136,66.66666667,theater/plays,theater,plays,42072.16205,42102.16205
5000,7220,successful,CA,CAD,1402334811,1401470811,FALSE,57,TRUE,144.4,126.6666667,theater/plays,theater,plays,41789.51865,41799.51865
1250,1250,successful,US,USD,1403964574,1401372574,FALSE,20,TRUE,100,62.5,theater/plays,theater,plays,41788.38164,41818.38164
2500,2520,successful,US,USD,1434675616,1432083616,FALSE,71,TRUE,100.8,35.49295775,theater/plays,theater,plays,42143.83352,42173.83352
2500,2670,successful,GB,GBP,1449756896,1447164896,FALSE,72,TRUE,106.8,37.08333333,theater/plays,theater,plays,42318.38537,42348.38537
2500,3120,successful,GB,GBP,1426801664,1424213264,FALSE,45,TRUE,124.8,69.33333333,theater/plays,theater,plays,42052.74148,42082.69981
740,880,successful,GB,GBP,1488240000,1486996729,FALSE,51,TRUE,118.9189189,17.25490196,theater/plays,theater,plays,42779.40196,42793.79167
2000,2020,successful,GB,GBP,1433343850,1430751850,FALSE,56,TRUE,101,36.07142857,theater/plays,theater,plays,42128.41956,42158.41956
1000,1130,successful,US,USD,1479592800,1476760226,FALSE,17,TRUE,113,66.47058824,theater/plays,theater,plays,42660.92391,42693.70833
10500,11045,successful,US,USD,1425528000,1422916261,FALSE,197,TRUE,105.1904762,56.06598985,theater/plays,theater,plays,42037.72987,42067.95833
3000,3292,successful,US,USD,1475269200,1473200844,FALSE,70,TRUE,109.7333333,47.02857143,theater/plays,theater,plays,42619.72736,42643.66667
1000,1000.99,successful,US,USD,1411874580,1409030371,FALSE,21,TRUE,100.099,47.66619048,theater/plays,theater,plays,41877.01355,41909.93264
2500,3000,successful,US,USD,1406358000,1404841270,FALSE,34,TRUE,120,88.23529412,theater/plays,theater,plays,41828.52859,41846.08333
3000,3148,successful,US,USD,1471977290,1466793290,FALSE,39,TRUE,104.9333333,80.71794872,theater/plays,theater,plays,42545.56586,42605.56586
3000,3080,successful,GB,GBP,1435851577,1433259577,FALSE,78,TRUE,102.6666667,39.48717949,theater/plays,theater,plays,42157.44418,42187.44418
